"user_id","event_id","is_creator"
"677","677","false"
"678","678","true"
"679","679","true"
"680","680","false"
"681","681","true"
"682","682","false"
"683","683","false"
"684","684","false"
"685","685","true"
"686","686","false"
"687","687","false"
"688","688","true"
"689","689","true"
"690","690","false"
"691","691","false"
"692","692","false"
"693","693","true"
"694","694","false"
"695","695","false"
"696","696","false"
"697","697","false"
"698","698","false"
"699","699","false"
"700","700","true"
"701","701","false"
"702","702","false"
"703","703","false"
"704","704","true"
"705","705","false"
"706","706","true"
"707","707","false"
"708","708","false"
"709","709","true"
"710","710","true"
"711","711","false"
"712","712","false"
"713","713","false"
"714","714","true"
"715","715","true"
"716","716","false"
"717","717","false"
"718","718","false"
"719","719","true"
"720","720","true"
"721","721","false"
"722","722","true"
"723","723","true"
"724","724","true"
"725","725","true"
"726","726","true"
"727","727","false"
"728","728","false"
"729","729","false"
"730","730","false"
"731","731","true"
"732","732","true"
"733","733","false"
"734","734","false"
"735","735","false"
"736","736","false"
"737","737","true"
"738","738","true"
"739","739","false"
"740","740","true"
"741","741","true"
"742","742","false"
"743","743","true"
"744","744","true"
"745","745","false"
"746","746","false"
"747","747","false"
"748","748","false"
"749","749","true"
"750","750","false"
"751","751","true"
"752","752","false"
"753","753","true"
"754","754","false"
"755","755","true"
"756","756","true"
"757","757","false"
"758","758","true"
"759","759","true"
"760","760","true"
"761","761","true"
"762","762","false"
"763","763","false"
"764","764","true"
"765","765","true"
"766","766","true"
"767","767","true"
"768","768","false"
"769","769","true"
"770","770","true"
"771","771","false"
"772","772","true"
"773","773","false"
"774","774","false"
"775","775","false"
"776","776","true"
"777","777","false"
"778","778","false"
"779","779","true"
"780","780","false"
"781","781","false"
"782","782","true"
"783","783","true"
"784","784","true"
"785","785","false"
"786","786","true"
"787","787","false"
"788","788","false"
"789","789","false"
"790","790","false"
"791","791","true"
"792","792","true"
"793","793","true"
"794","794","true"
"795","795","true"
"796","796","true"
"797","797","false"
"798","798","true"
"799","799","false"
"800","800","true"
"801","801","false"
"802","802","true"
"803","803","true"
"804","804","false"
"805","805","true"
"806","806","true"
"807","807","false"
"808","808","true"
"809","809","false"
"810","810","false"
"811","811","false"
"812","812","false"
"813","813","true"
"814","814","true"
"815","815","true"
"816","816","false"
"817","817","false"
"818","818","false"
"819","819","false"
"820","820","true"
"821","821","false"
"822","822","true"
"823","823","true"
"824","824","true"
"825","825","true"
"826","826","true"
"827","827","false"
"828","828","false"
"829","829","false"
"830","830","false"
"831","831","true"
"832","832","true"
"833","833","false"
"834","834","true"
"835","835","true"
"836","836","false"
"837","837","true"
"838","838","true"
"839","839","true"
"840","840","true"
"841","841","false"
"842","842","false"
"843","843","false"
"844","844","false"
"845","845","true"
"846","846","false"
"847","847","true"
"848","848","true"
"849","849","false"
"850","850","true"
"851","851","true"
"852","852","true"
"853","853","false"
"854","854","true"
"855","855","true"
"856","856","true"
"857","857","true"
"858","858","true"
"859","859","true"
"860","860","true"
"861","861","false"
"862","862","false"
"863","863","false"
"864","864","false"
"865","865","true"
"866","866","false"
"867","867","false"
"868","868","true"
"869","869","true"
"870","870","true"
"871","871","false"
"872","872","true"
"873","873","true"
"874","874","false"
"875","875","false"
"876","876","false"
"877","877","false"
"878","878","false"
"879","879","false"
"880","880","true"
"881","881","true"
"882","882","true"
"883","883","false"
"884","884","true"
"885","885","true"
"886","886","true"
"887","887","false"
"888","888","false"
"889","889","false"
"890","890","true"
"891","891","true"
"892","892","true"
"893","893","false"
"894","894","true"
"895","895","false"
"896","896","true"
"897","897","false"
"898","898","false"
"899","899","false"
"900","900","true"
"901","901","false"
"902","902","false"
"903","903","false"
"904","904","false"
"905","905","false"
"906","906","false"
"907","907","true"
"908","908","false"
"909","909","true"
"910","910","true"
"911","911","false"
"912","912","true"
"913","913","false"
"914","914","true"
"915","915","false"
"916","916","true"
"917","917","false"
"918","918","true"
"919","919","true"
"920","920","true"
"921","921","false"
"922","922","true"
"923","923","true"
"924","924","false"
"925","925","true"
"926","926","true"
"927","927","true"
"928","928","true"
"929","929","false"
"930","930","true"
"931","931","false"
"932","932","false"
"933","933","true"
"934","934","true"
"935","935","false"
"936","936","false"
"937","937","false"
"938","938","false"
"939","939","false"
"940","940","false"
"941","941","true"
"942","942","true"
"943","943","true"
"944","944","true"
"945","945","false"
"946","946","false"
"947","947","false"
"948","948","true"
"949","949","false"
"950","950","true"
"951","951","true"
"952","952","false"
"953","953","false"
"954","954","true"
"955","955","true"
"956","956","true"
"957","957","false"
"958","958","false"
"959","959","true"
"960","960","false"
"961","961","true"
"962","962","false"
"963","963","false"
"964","964","false"
"965","965","true"
"966","966","true"
"967","967","true"
"968","968","true"
"969","969","true"
"970","970","true"
"971","971","false"
"972","972","false"
"973","973","true"
"974","974","true"
"975","975","true"
"976","976","true"
"977","977","true"
"978","978","true"
"979","979","false"
"980","980","false"
"981","981","false"
"982","982","false"
"983","983","false"
"984","984","true"
"985","985","true"
"986","986","false"
"987","987","false"
"988","988","true"
"989","989","false"
"990","990","false"
"991","991","true"
"992","992","false"
"993","993","false"
"994","994","true"
"995","995","false"
"996","996","false"
"997","997","false"
"998","998","true"
"999","999","false"
"1000","1000","true"
"1001","1001","false"
"1002","1002","true"
"1003","1003","false"
"1004","1004","true"
"1005","1005","false"
"1006","1006","true"
"1007","1007","true"
"1008","1008","true"
"1009","1009","true"
"1010","1010","false"
"1011","1011","true"
"1012","1012","false"
"1013","1013","false"
"1014","1014","true"
"1015","1015","true"
"1016","1016","true"
"1017","1017","true"
"1018","1018","false"
"1019","1019","true"
"1020","1020","false"
"1021","1021","false"
"1022","1022","true"
"1023","1023","true"
"1024","1024","false"
"1025","1025","true"
"1026","1026","true"
"1027","1027","false"
"1028","1028","true"
"1029","1029","true"
"1030","1030","true"
"1031","1031","true"
"1032","1032","false"
"1033","1033","true"
"1034","1034","true"
"1035","1035","false"
"1036","1036","false"
"1037","1037","false"
"1038","1038","false"
"1039","1039","false"
"1040","1040","true"
"1041","1041","true"
"1042","1042","false"
"1043","1043","false"
"1044","1044","false"
"1045","1045","false"
"1046","1046","false"
"1047","1047","false"
"1048","1048","false"
"1049","1049","false"
"1050","1050","true"
"1051","1051","true"
"1052","1052","true"
"1053","1053","true"
"1054","1054","false"
"1055","1055","false"
"1056","1056","true"
"1057","1057","true"
"1058","1058","false"
"1059","1059","true"
"1060","1060","true"
"1061","1061","false"
"1062","1062","true"
"1063","1063","true"
"1064","1064","true"
"1065","1065","true"
"1066","1066","false"
"1067","1067","false"
"1068","1068","true"
"1069","1069","true"
"1070","1070","false"
"1071","1071","false"
"1072","1072","false"
"1073","1073","true"
"1074","1074","false"
"1075","1075","true"
"1076","1076","false"
"1077","1077","false"
"1078","1078","false"
"1079","1079","false"
"1080","1080","false"
"1081","1081","false"
"1082","1082","true"
"1083","1083","true"
"1084","1084","true"
"1085","1085","true"
"1086","1086","true"
"1087","1087","true"
"1088","1088","false"
"1089","1089","true"
"1090","1090","false"
"1091","1091","false"
"1092","1092","false"
"1093","1093","true"
"1094","1094","false"
"1095","1095","true"
"1096","1096","false"
"1097","1097","true"
"1098","1098","false"
"1099","1099","true"
"1100","1100","true"
"1101","1101","false"
"1102","1102","false"
"1103","1103","true"
"1104","1104","true"
"1105","1105","true"
"1106","1106","false"
"1107","1107","true"
"1108","1108","false"
"1109","1109","false"
"1110","1110","true"
"1111","1111","false"
"1112","1112","false"
"1113","1113","false"
"1114","1114","false"
"1115","1115","false"
"1116","1116","true"
"1117","1117","false"
"1118","1118","false"
"1119","1119","true"
"1120","1120","true"
"1121","1121","false"
"1122","1122","true"
"1123","1123","false"
"1124","1124","false"
"1125","1125","true"
"1126","1126","false"
"1127","1127","false"
"1128","1128","true"
"1129","1129","false"
"1130","1130","true"
"1131","1131","true"
"1132","1132","true"
"1133","1133","false"
"1134","1134","true"
"1135","1135","true"
"1136","1136","false"
"1137","1137","true"
"1138","1138","true"
"1139","1139","true"
"1140","1140","false"
"1141","1141","false"
"1142","1142","true"
"1143","1143","false"
"1144","1144","false"
"1145","1145","false"
"1146","1146","true"
"1147","1147","true"
"1148","1148","true"
"1149","1149","true"
"1150","1150","false"
"1151","1151","false"
"1152","1152","false"
"1153","1153","false"
"1154","1154","true"
"1155","1155","true"
"1156","1156","false"
"1157","1157","false"
"1158","1158","false"
"1159","1159","true"
"1160","1160","false"
"1161","1161","true"
"1162","1162","false"
"1163","1163","false"
"1164","1164","false"
"1165","1165","false"
"1166","1166","true"
"1167","1167","true"
"1168","1168","true"
"1169","1169","false"
"1170","1170","false"
"1171","1171","true"
"1172","1172","false"
"1173","1173","false"
"1174","1174","true"
"1175","1175","false"
"1176","1176","true"
"1177","1177","false"
"1178","1178","true"
"1179","1179","false"
"1180","1180","false"
"1181","1181","false"
"1182","1182","false"
"1183","1183","false"
"1184","1184","true"
"1185","1185","false"
"1186","1186","true"
"1187","1187","false"
"1188","1188","true"
"1189","1189","false"
"1190","1190","false"
"1191","1191","false"
"1192","1192","true"
"1193","1193","false"
"1194","1194","false"
"1195","1195","false"
"1196","1196","true"
"1197","1197","false"
"1198","1198","false"
"1199","1199","true"
"1200","1200","false"
"1201","1201","false"
"1202","1202","true"
"1203","1203","true"
"1204","1204","true"
"1205","1205","true"
"1206","1206","true"
"1207","1207","false"
"1208","1208","false"
"1209","1209","false"
"1210","1210","true"
"1211","1211","true"
"1212","1212","true"
"1213","1213","false"
"1214","1214","true"
"1215","1215","false"
"1216","1216","false"
"1217","1217","true"
"1218","1218","true"
"1219","1219","false"
"1220","1220","true"
"1221","1221","true"
"1222","1222","false"
"1223","1223","false"
"1224","1224","false"
"1225","1225","false"
"1226","1226","true"
"1227","1227","true"
"1228","1228","true"
"1229","1229","true"
"1230","1230","false"
"1231","1231","true"
"1232","1232","false"
"1233","1233","true"
"1234","1234","true"
"1235","1235","true"
"1236","1236","true"
"1237","1237","false"
"1238","1238","true"
"1239","1239","true"
"1240","1240","false"
"1241","1241","true"
"1242","1242","false"
"1243","1243","true"
"1244","1244","false"
"1245","1245","false"
"1246","1246","true"
"1247","1247","true"
"1248","1248","false"
"1249","1249","false"
"1250","1250","true"
"1251","1251","false"
"1252","1252","true"
"1253","1253","true"
"1254","1254","true"
"1255","1255","true"
"1256","1256","false"
"1257","1257","false"
"1258","1258","false"
"1259","1259","true"
"1260","1260","true"
"1261","1261","true"
"1262","1262","true"
"1263","1263","true"
"1264","1264","true"
"1265","1265","false"
"1266","1266","true"
"1267","1267","true"
"1268","1268","false"
"1269","1269","false"
"1270","1270","false"
"1271","1271","false"
"1272","1272","true"
"1273","1273","false"
"1274","1274","true"
"1275","1275","false"
"1276","1276","true"
"1277","1277","true"
"1278","1278","true"
"1279","1279","false"
"1280","1280","true"
"1281","1281","true"
"1282","1282","false"
"1283","1283","true"
"1284","1284","true"
"1285","1285","false"
"1286","1286","false"
"1287","1287","false"
"1288","1288","true"
"1289","1289","true"
"1290","1290","false"
"1291","1291","false"
"1292","1292","false"
"1293","1293","true"
"1294","1294","false"
"1295","1295","true"
"1296","1296","false"
"1297","1297","false"
"1298","1298","false"
"1299","1299","false"
"1300","1300","false"
"1301","1301","false"
"1302","1302","false"
"1303","1303","false"
"1304","1304","true"
"1305","1305","true"
"1306","1306","false"
"1307","1307","true"
"1308","1308","true"
"1309","1309","true"
"1310","1310","true"
"1311","1311","false"
"1312","1312","true"
"1313","1313","true"
"1314","1314","false"
"1315","1315","true"
"1316","1316","true"
"1317","1317","false"
"1318","1318","true"
"1319","1319","false"
"1320","1320","true"
"1321","1321","false"
"1322","1322","true"
"1323","1323","true"
"1324","1324","false"
"1325","1325","false"
"1326","1326","false"
"1327","1327","true"
"1328","1328","true"
"1329","1329","false"
"1330","1330","false"
"1331","1331","true"
"1332","1332","true"
"1333","1333","false"
"1334","1334","false"
"1335","1335","false"
"1336","1336","false"
"1337","1337","false"
"1338","1338","true"
"1339","1339","true"
"1340","1340","false"
"1341","1341","false"
"1342","1342","true"
"1343","1343","true"
"1344","1344","true"
"1345","1345","true"
"1346","1346","true"
"1347","1347","false"
"1348","1348","false"
"1349","1349","false"
"1350","1350","false"
"1351","1351","true"
"1352","1352","true"
"1353","1353","true"
"1354","1354","false"
"1355","1355","true"
"1356","1356","true"
"1357","1357","false"
"1358","1358","false"
"1359","1359","true"
"1360","1360","true"
"1361","1361","false"
"1362","1362","false"
"1363","1363","true"
"1364","1364","false"
"1365","1365","true"
"1366","1366","true"
"1367","1367","true"
"1368","1368","false"
"1369","1369","false"
"1370","1370","false"
"1371","1371","false"
"1372","1372","true"
"1373","1373","false"
"1374","1374","false"
"1375","1375","false"
"1376","1376","true"
"1377","1377","false"
"1378","1378","true"
"1379","1379","true"
"1380","1380","true"
"1381","1381","true"
"1382","1382","false"
"1383","1383","false"
"1384","1384","true"
"1385","1385","true"
"1386","1386","true"
"1387","1387","false"
"1388","1388","true"
"1389","1389","true"
"1390","1390","true"
"1391","1391","false"
"1392","1392","false"
"1393","1393","true"
"1394","1394","false"
"1395","1395","true"
"1396","1396","false"
"1397","1397","false"
"1398","1398","true"
"1399","1399","true"
"1400","1400","false"
"1401","1401","true"
"1402","1402","false"
"1403","1403","false"
"1404","1404","false"
"1405","1405","true"
"1406","1406","false"
"1407","1407","false"
"1408","1408","true"
"1409","1409","true"
"1410","1410","true"
"1411","1411","false"
"1412","1412","false"
"1413","1413","true"
"1414","1414","true"
"1415","1415","true"
"1416","1416","false"
"1417","1417","false"
"1418","1418","false"
"1419","1419","false"
"1420","1420","false"
"1421","1421","false"
"1422","1422","false"
"1423","1423","true"
"1424","1424","true"
"1425","1425","false"
"1426","1426","false"
"1427","1427","false"
"1428","1428","false"
"1429","1429","true"
"1430","1430","true"
"1431","1431","true"
"1432","1432","false"
"1433","1433","false"
"1434","1434","true"
"1435","1435","false"
"1436","1436","true"
"1437","1437","true"
"1438","1438","false"
"1439","1439","false"
"1440","1440","true"
"1441","1441","false"
"1442","1442","true"
"1443","1443","true"
"1444","1444","false"
"1445","1445","false"
"1446","1446","false"
"1447","1447","false"
"1448","1448","false"
"1449","1449","true"
"1450","1450","true"
"1451","1451","false"
"1452","1452","true"
"1453","1453","true"
"1454","1454","true"
"1455","1455","true"
"1456","1456","false"
"1457","1457","false"
"1458","1458","true"
"1459","1459","false"
"1460","1460","false"
"1461","1461","false"
"1462","1462","true"
"1463","1463","false"
"1464","1464","false"
"1465","1465","false"
"1466","1466","true"
"1467","1467","false"
"1468","1468","true"
"1469","1469","true"
"1470","1470","false"
"1471","1471","false"
"1472","1472","false"
"1473","1473","true"
"1474","1474","true"
"1475","1475","true"
"1476","1476","false"
"1477","1477","false"
"1478","1478","true"
"1479","1479","false"
"1480","1480","true"
"1481","1481","false"
"1482","1482","false"
"1483","1483","true"
"1484","1484","true"
"1485","1485","false"
"1486","1486","true"
"1487","1487","false"
"1488","1488","false"
"1489","1489","false"
"1490","1490","true"
"1491","1491","true"
"1492","1492","false"
"1493","1493","false"
"1494","1494","false"
"1495","1495","false"
"1496","1496","false"
"1497","1497","false"
"1498","1498","true"
"1499","1499","false"
"1500","1500","true"
"1501","1501","false"
"1502","1502","false"
"1503","1503","true"
"1504","1504","false"
"1505","1505","false"
"1506","1506","true"
"1507","1507","true"
"1508","1508","false"
"1509","1509","false"
"1510","1510","true"
"1511","1511","false"
"1512","1512","true"
"1513","1513","false"
"1514","1514","false"
"1515","1515","false"
"1516","1516","true"
"1517","1517","false"
"1518","1518","true"
"1519","1519","true"
"1520","1520","false"
"1521","1521","true"
"1522","1522","true"
"1523","1523","true"
"1524","1524","true"
"1525","1525","true"
"1526","1526","true"
"1527","1527","true"
"1528","1528","true"
"1529","1529","true"
"1530","1530","true"
"1531","1531","true"
"1532","1532","true"
"1533","1533","true"
"1534","1534","true"
"1535","1535","true"
"1536","1536","true"
"1537","1537","true"
"1538","1538","false"
"1539","1539","false"
"1540","1540","false"
"1541","1541","true"
"1542","1542","true"
"1543","1543","false"
"1544","1544","false"
"1545","1545","true"
"1546","1546","false"
"1547","1547","true"
"1548","1548","false"
"1549","1549","true"
"1550","1550","false"
"1551","1551","true"
"1552","1552","true"
"1553","1553","false"
"1554","1554","false"
"1555","1555","false"
"1556","1556","false"
"1557","1557","true"
"1558","1558","true"
"1559","1559","true"
"1560","1560","true"
"1561","1561","true"
"1562","1562","false"
"1563","1563","true"
"1564","1564","true"
"1565","1565","false"
"1566","1566","true"
"1567","1567","false"
"1568","1568","false"
"1569","1569","true"
"1570","1570","false"
"1571","1571","true"
"1572","1572","false"
"1573","1573","true"
"1574","1574","false"
"1575","1575","false"
"1576","1576","true"
"1577","1577","false"
"1578","1578","true"
"1579","1579","true"
"1580","1580","false"
"1581","1581","false"
"1582","1582","true"
"1583","1583","false"
"1584","1584","true"
"1585","1585","true"
"1586","1586","false"
"1587","1587","false"
"1588","1588","true"
"1589","1589","false"
"1590","1590","false"
"1591","1591","false"
"1592","1592","true"
"1593","1593","false"
"1594","1594","false"
"1595","1595","false"
"1596","1596","false"
"1597","1597","true"
"1598","1598","false"
"1599","1599","false"
"1600","1600","true"
"1601","1601","false"
"1602","1602","true"
"1603","1603","false"
"1604","1604","true"
"1605","1605","true"
"1606","1606","false"
"1607","1607","false"
"1608","1608","false"
"1609","1609","true"
"1610","1610","true"
"1611","1611","false"
"1612","1612","true"
